,LocYear,hth1_2,hth3_4,hth5_6,hth7,hth8_9,hth10,hth11,hth12,hth13,hth14,hth151617,hth1819,hth2021,hth2223,hth2425,hth26,hth27,hth28,hth29,hth30,hth31,hth32,hth33
4147,UT2007,0.736,0.057,N.C.,0.197,0.037,29.0,127,,,,0.14,0.79,0.76,0.07,0.15,,280,3670.0,,0.109,124,55130.0,3775.0
4148,UT2007,0.736,0.057,0.057,0.197,N.C.,29.0,127,,,,0.14,0.79,0.76,0.07,0.15,,280,3670.0,,0.109,124,55130.0,3775.0
4149,UT2007,0.736,0.057,0.057,0.197,0.037,29.0,127,,,,0.14,0.79,0.76,0.07,0.15,,280,3670.0,,0.109,124,55130.0,3775.0
4150,UT2008,0.766,N.C.,N.C.,0.204,N.C.,28.0,138,0.13,,,,,,,,,266,3785.0,,0.11,106,55634.0,3749.0
4151,UT2008,0.766,N.C.,N.C.,0.204,0.037,28.0,138,0.13,,,,,,,,,266,3785.0,,0.11,106,55634.0,3749.0
4152,UT2008,0.766,N.C.,0.053,0.204,N.C.,28.0,138,0.13,,,,,,,,,266,3785.0,,0.11,106,55634.0,3749.0
4153,UT2008,0.766,N.C.,0.053,0.204,0.037,28.0,138,0.13,,,,,,,,,266,3785.0,,0.11,106,55634.0,3749.0
4154,UT2008,0.766,0.053,N.C.,0.204,N.C.,28.0,138,0.13,,,,,,,,,266,3785.0,,0.11,106,55634.0,3749.0
4155,UT2008,0.766,0.053,N.C.,0.204,0.037,28.0,138,0.13,,,,,,,,,266,3785.0,,0.11,106,55634.0,3749.0
4156,UT2008,0.766,0.053,0.053,0.204,N.C.,28.0,138,0.13,,,,,,,,,266,3785.0,,0.11,106,55634.0,3749.0
4157,UT2008,0.766,0.053,0.053,0.204,0.037,28.0,138,0.13,,,,,,,,,266,3785.0,,0.11,106,55634.0,3749.0
4158,UT2009,0.455,0.05,0.05,0.19,0.05,25.0,106,0.11,,0.18,,,,,,0.26,285,3766.0,0.16,0.11,120,53887.0,3349.0
4159,UT2009,0.455,0.05,0.05,0.19,N.C.,25.0,106,0.11,,0.18,,,,,,0.26,285,3766.0,0.16,0.11,120,53887.0,3349.0
4160,UT2009,0.455,0.05,N.C.,0.19,0.05,25.0,106,0.11,,0.18,,,,,,0.26,285,3766.0,0.16,0.11,120,53887.0,3349.0
4161,UT2009,0.455,0.05,N.C.,0.19,N.C.,25.0,106,0.11,,0.18,,,,,,0.26,285,3766.0,0.16,0.11,120,53887.0,3349.0
4162,UT2009,0.455,N.C.,0.05,0.19,0.05,25.0,106,0.11,,0.18,,,,,,0.26,285,3766.0,0.16,0.11,120,53887.0,3349.0
4163,UT2009,0.455,N.C.,0.05,0.19,N.C.,25.0,106,0.11,,0.18,,,,,,0.26,285,3766.0,0.16,0.11,120,53887.0,3349.0
4164,UT2009,0.455,N.C.,N.C.,0.19,0.05,25.0,106,0.11,,0.18,,,,,,0.26,285,3766.0,0.16,0.11,120,53887.0,3349.0
4165,UT2009,0.455,N.C.,N.C.,0.19,N.C.,25.0,106,0.11,,0.18,,,,,,0.26,285,3766.0,0.16,0.11,120,53887.0,3349.0
4166,UT2010,0.532,0.04,0.04,0.19,0.04,24.0,117,0.11,,0.2,,,,,,,254,3655.0,0.18,0.109,101,52258.0,3049.0
4167,UT2010,0.532,0.04,0.04,0.19,N.C.,24.0,117,0.11,,0.2,,,,,,,254,3655.0,0.18,0.109,101,52258.0,3049.0
4168,UT2010,0.532,0.04,N.C.,0.19,0.04,24.0,117,0.11,,0.2,,,,,,,254,3655.0,0.18,0.109,101,52258.0,3049.0
4169,UT2010,0.532,0.04,N.C.,0.19,N.C.,24.0,117,0.11,,0.2,,,,,,,254,3655.0,0.18,0.109,101,52258.0,3049.0
4170,UT2010,0.532,N.C.,0.04,0.19,0.04,24.0,117,0.11,,0.2,,,,,,,254,3655.0,0.18,0.109,101,52258.0,3049.0
4171,UT2010,0.532,N.C.,0.04,0.19,N.C.,24.0,117,0.11,,0.2,,,,,,,254,3655.0,0.18,0.109,101,52258.0,3049.0
4172,UT2010,0.532,N.C.,N.C.,0.19,0.04,24.0,117,0.11,,0.2,,,,,,,254,3655.0,0.18,0.109,101,52258.0,3049.0
4173,UT2010,0.532,N.C.,N.C.,0.19,N.C.,24.0,117,0.11,,0.2,,,,,,,254,3655.0,0.18,0.109,101,52258.0,3049.0
4174,UT2011,0.682,0.04,0.04,0.19,0.04,25.0,121,0.11,,,0.14,0.78,0.78,0.06,0.15,0.27,284,3544.0,,0.109,105,51223.0,2542.0
4175,UT2012,0.749,0.04,0.04,0.19,0.04,22.0,93,0.11,,,,,,,,,250,3522.0,,0.102,112,51465.0,2494.0
4176,UT2013,0.755,0.04,0.04,0.19,0.04,22.0,106,0.1,,,,,,,,0.26,263,3567.0,,0.102,96,50957.0,2254.0
4177,UT2014,0.746,0.04,0.04,0.19,0.03,28.0,121,0.09,,0.17,,,,,,,251,3572.0,0.14,0.1,140,51154.0,2163.0
4178,UT2015,0.736,0.03,0.03,0.19,0.03,25.0,114,0.07,,0.14,,,,,,N.R.,257,3561.0,0.12,0.1,121,50778.0,2021.0
4179,UT2016,0.736,0.03,0.03,0.19,0.04,26.0,118,0.06,0.12,0.12,0.23,0.8,0.05,0.05,0.15,,274,3622.0,0.1,0.11,131,50464.0,1829.0
4180,UT2016,0.736,0.03,0.03,0.19,0.04,26.0,118,0.06,0.12,0.12,0.23,0.8,0.05,0.05,0.15,,274,3622.0,0.1,0.11,131,50464.0,1829.0
4181,UT2017,0.702,0.03,0.03,0.18,0.04,25.0,105,0.07,0.11,0.13,0.22,0.78,0.82,0.04,0.14,0.33,285,3507.0,0.1,0.11,132,48585.0,1801.0
4182,UT2018,0.763,0.03,0.03,0.19,0.04,23.0,99,0.07,0.11,0.12,0.22,0.8,0.81,0.04,0.13,,261,3385.0,0.1,0.11,130,47209.0,1604.0
4183,UT2019,0.83,0.03,0.03,0.19,0.04,26.0,119,0.08,0.13,0.14,0.21,0.82,0.83,0.05,0.14,0.37,249,3481.0,0.11,0.11,139,46826.0,1498.0
4184,UT2020,0.813,0.02,0.02,0.19,0.04,24.0,99,,0.15,,0.22,0.8,0.83,0.06,0.16,,251,3216.0,,0.11,135,45702.0,1363.0
4185,UT2021,0.803,0.02,0.02,0.2,0.04,25.0,107,0.08,0.17,0.13,0.25,0.82,0.82,0.05,0.17,0.42,218,3465.0,0.1,0.11,149,46712.0,1282.0
4186,UT2022,0.796,0.02,0.02,0.2,0.05,26.0,125,0.06,0.18,0.11,0.28,0.85,0.81,0.05,0.19,,224,3480.0,0.08,0.11,133,45768.0,1203.0
4187,UT2023,0.783,0.01,0.01,0.21,0.06,26.0,124,0.07,,,,,,,,0.37,235,3308.0,0.08,0.1,130,45019.0,1202.0
4188,UT2024,,,,,,,,0.07,,,,,,,,,,,,,,,
4189,VA1990,,,,0.26,,,333,,,,,,,,,,1013,7158.0,,0.11,381,99352.0,11353.0
4190,VA1991,,,,0.279,,,335,,,,,,,,,,965,7017.0,,0.111,356,97370.0,10890.0
4191,VA1992,,,,0.283,,,293,,,,,,,,,,919,7158.0,,0.114,329,97198.0,10465.0
4192,VA1993,,,,0.29,,,347,,,,,,,,,,827,6917.0,,0.116,293,94944.0,10104.0
4193,VA1994,,,,0.292,,,342,,,,,,,,,,790,7124.0,,0.115,325,95039.0,10470.0
4194,VA1995,,,,0.293,,,315,,,,,,,,,,723,7121.0,,0.119,317,92578.0,10270.0
4195,VA1996,,,,0.288,,,288,,,,,,,,,,712,7056.0,,0.119,345,92354.0,9912.0
4196,VA1997,,,,0.293,,,292,,,,,,,,,,714,7085.0,,0.121,348,91862.0,9850.0
4197,VA1998,,,,0.298,,,281,,,,,,,,,,722,7468.0,,0.123,307,94351.0,9945.0
4198,VA1999,,,,0.297,,,264,,,,,,,,,,693,7389.0,,0.12,304,95469.0,9935.0
4199,VA2000,,,,0.299,,,269,,,,,,,,,,682,7843.0,,0.117,323,98938.0,9630.0
4200,VA2001,,,,0.303,,,242,,,,,,,,0.15,,747,7761.0,,0.117,295,98884.0,9439.0
4201,VA2002,0.648,,,0.303,,,272,,,,,,,,,,741,7888.0,,0.118,318,99672.0,9030.0
4202,VA2003,0.798,N.C.,N.C.,0.304,N.C.,,287,,,,,,0.76,0.07,,,779,8297.0,,0.121,315,101254.0,8831.0
4203,VA2003,0.798,N.C.,N.C.,0.304,0.036,,287,,,,,,0.76,0.07,,,779,8297.0,,0.121,315,101254.0,8831.0
4204,VA2003,0.798,N.C.,0.074,0.304,N.C.,,287,,,,,,0.76,0.07,,,779,8297.0,,0.121,315,101254.0,8831.0
4205,VA2003,0.798,N.C.,0.074,0.304,0.036,,287,,,,,,0.76,0.07,,,779,8297.0,,0.121,315,101254.0,8831.0
4206,VA2003,0.798,0.074,N.C.,0.304,N.C.,,287,,,,,,0.76,0.07,,,779,8297.0,,0.121,315,101254.0,8831.0
4207,VA2003,0.798,0.074,N.C.,0.304,0.036,,287,,,,,,0.76,0.07,,,779,8297.0,,0.121,315,101254.0,8831.0
4208,VA2003,0.798,0.074,0.074,0.304,N.C.,,287,,,,,,0.76,0.07,,,779,8297.0,,0.121,315,101254.0,8831.0
4209,VA2003,0.798,0.074,0.074,0.304,0.036,,287,,,,,,0.76,0.07,,,779,8297.0,,0.121,315,101254.0,8831.0
4210,VA2004,0.739,N.C.,N.C.,0.31,N.C.,,257,,,,,,,,,,776,8587.0,,0.121,305,103933.0,8776.0
4211,VA2004,0.739,N.C.,N.C.,0.31,0.034,,257,,,,,,,,,,776,8587.0,,0.121,305,103933.0,8776.0
4212,VA2004,0.739,N.C.,0.071,0.31,N.C.,,257,,,,,,,,,,776,8587.0,,0.121,305,103933.0,8776.0
4213,VA2004,0.739,N.C.,0.071,0.31,0.034,,257,,,,,,,,,,776,8587.0,,0.121,305,103933.0,8776.0
4214,VA2004,0.739,0.071,N.C.,0.31,N.C.,,257,,,,,,,,,,776,8587.0,,0.121,305,103933.0,8776.0
4215,VA2004,0.739,0.071,N.C.,0.31,0.034,,257,,,,,,,,,,776,8587.0,,0.121,305,103933.0,8776.0
4216,VA2004,0.739,0.071,0.071,0.31,N.C.,,257,,,,,,,,,,776,8587.0,,0.121,305,103933.0,8776.0
4217,VA2004,0.739,0.071,0.071,0.31,0.034,,257,,,,,,,,,,776,8587.0,,0.121,305,103933.0,8776.0
4218,VA2005,0.817,N.C.,N.C.,0.322,N.C.,30.0,270,,,,,,,,0.16,,781,8573.0,,0.123,303,104555.0,8778.0
4219,VA2005,0.817,N.C.,N.C.,0.322,0.038,30.0,270,,,,,,,,0.16,,781,8573.0,,0.123,303,104555.0,8778.0
4220,VA2005,0.817,N.C.,0.067,0.322,N.C.,30.0,270,,,,,,,,0.16,,781,8573.0,,0.123,303,104555.0,8778.0
4221,VA2005,0.817,N.C.,0.067,0.322,0.038,30.0,270,,,,,,,,0.16,,781,8573.0,,0.123,303,104555.0,8778.0
4222,VA2005,0.817,0.067,N.C.,0.322,N.C.,30.0,270,,,,,,,,0.16,,781,8573.0,,0.123,303,104555.0,8778.0
4223,VA2005,0.817,0.067,N.C.,0.322,0.038,30.0,270,,,,,,,,0.16,,781,8573.0,,0.123,303,104555.0,8778.0
4224,VA2005,0.817,0.067,0.067,0.322,N.C.,30.0,270,,,,,,,,0.16,,781,8573.0,,0.123,303,104555.0,8778.0
4225,VA2005,0.817,0.067,0.067,0.322,0.038,30.0,270,,,,,,,,0.16,,781,8573.0,,0.123,303,104555.0,8778.0
4226,VA2006,0.774,N.C.,N.C.,0.338,N.C.,27.0,218,,,,,,,,,,765,8914.0,,0.12,316,107817.0,9105.0
4227,VA2006,0.774,N.C.,N.C.,0.338,0.041,27.0,218,,,,,,,,,,765,8914.0,,0.12,316,107817.0,9105.0
4228,VA2006,0.774,N.C.,0.065,0.338,N.C.,27.0,218,,,,,,,,,,765,8914.0,,0.12,316,107817.0,9105.0
4229,VA2006,0.774,N.C.,0.065,0.338,0.041,27.0,218,,,,,,,,,,765,8914.0,,0.12,316,107817.0,9105.0
4230,VA2006,0.774,0.065,N.C.,0.338,N.C.,27.0,218,,,,,,,,,,765,8914.0,,0.12,316,107817.0,9105.0
4231,VA2006,0.774,0.065,N.C.,0.338,0.041,27.0,218,,,,,,,,,,765,8914.0,,0.12,316,107817.0,9105.0
4232,VA2006,0.774,0.065,0.065,0.338,N.C.,27.0,218,,,,,,,,,,765,8914.0,,0.12,316,107817.0,9105.0
4233,VA2006,0.774,0.065,0.065,0.338,0.041,27.0,218,,,,,,,,,,765,8914.0,,0.12,316,107817.0,9105.0
4234,VA2007,0.755,N.C.,N.C.,0.352,N.C.,28.0,259,,,,0.16,0.79,0.75,0.1,0.21,,848,9306.0,,0.121,283,108884.0,9200.0
4235,VA2007,0.755,N.C.,N.C.,0.352,0.037,28.0,259,,,,0.16,0.79,0.75,0.1,0.21,,848,9306.0,,0.121,283,108884.0,9200.0
4236,VA2007,0.755,N.C.,0.063,0.352,N.C.,28.0,259,,,,0.16,0.79,0.75,0.1,0.21,,848,9306.0,,0.121,283,108884.0,9200.0
4237,VA2007,0.755,N.C.,0.063,0.352,0.037,28.0,259,,,,0.16,0.79,0.75,0.1,0.21,,848,9306.0,,0.121,283,108884.0,9200.0
4238,VA2007,0.755,0.063,N.C.,0.352,N.C.,28.0,259,,,,0.16,0.79,0.75,0.1,0.21,,848,9306.0,,0.121,283,108884.0,9200.0
4239,VA2007,0.755,0.063,N.C.,0.352,0.037,28.0,259,,,,0.16,0.79,0.75,0.1,0.21,,848,9306.0,,0.121,283,108884.0,9200.0
4240,VA2007,0.755,0.063,0.063,0.352,N.C.,28.0,259,,,,0.16,0.79,0.75,0.1,0.21,,848,9306.0,,0.121,283,108884.0,9200.0
4241,VA2007,0.755,0.063,0.063,0.352,0.037,28.0,259,,,,0.16,0.79,0.75,0.1,0.21,,848,9306.0,,0.121,283,108884.0,9200.0
4242,VA2008,0.729,N.C.,N.C.,0.358,N.C.,28.0,215,0.08,,,,,,,,,732,8865.0,,0.113,341,106686.0,8801.0
4243,VA2008,0.729,N.C.,N.C.,0.358,0.034,28.0,215,0.08,,,,,,,,,732,8865.0,,0.113,341,106686.0,8801.0
4244,VA2008,0.729,N.C.,0.062,0.358,N.C.,28.0,215,0.08,,,,,,,,,732,8865.0,,0.113,341,106686.0,8801.0
4245,VA2008,0.729,N.C.,0.062,0.358,0.034,28.0,215,0.08,,,,,,,,,732,8865.0,,0.113,341,106686.0,8801.0
4246,VA2008,0.729,0.062,N.C.,0.358,N.C.,28.0,215,0.08,,,,,,,,,732,8865.0,,0.113,341,106686.0,8801.0
4247,VA2008,0.729,0.062,N.C.,0.358,0.034,28.0,215,0.08,,,,,,,,,732,8865.0,,0.113,341,106686.0,8801.0
4248,VA2008,0.729,0.062,0.062,0.358,N.C.,28.0,215,0.08,,,,,,,,,732,8865.0,,0.113,341,106686.0,8801.0
4249,VA2008,0.729,0.062,0.062,0.358,0.034,28.0,215,0.08,,,,,,,,,732,8865.0,,0.113,341,106686.0,8801.0
4250,VA2009,0.438,N.C.,N.C.,0.36,N.C.,21.0,200,0.07,,0.16,,,,,,N.R.,751,8779.0,0.13,0.11,221,105059.0,8228.0
4251,VA2009,0.438,N.C.,N.C.,0.36,0.04,21.0,200,0.07,,0.16,,,,,,N.R.,751,8779.0,0.13,0.11,221,105059.0,8228.0
4252,VA2009,0.438,N.C.,0.06,0.36,N.C.,21.0,200,0.07,,0.16,,,,,,N.R.,751,8779.0,0.13,0.11,221,105059.0,8228.0
4253,VA2009,0.438,N.C.,0.06,0.36,0.04,21.0,200,0.07,,0.16,,,,,,N.R.,751,8779.0,0.13,0.11,221,105059.0,8228.0
4254,VA2009,0.438,0.06,N.C.,0.36,N.C.,21.0,200,0.07,,0.16,,,,,,N.R.,751,8779.0,0.13,0.11,221,105059.0,8228.0
4255,VA2009,0.438,0.06,N.C.,0.36,0.04,21.0,200,0.07,,0.16,,,,,,N.R.,751,8779.0,0.13,0.11,221,105059.0,8228.0
4256,VA2009,0.438,0.06,0.06,0.36,N.C.,21.0,200,0.07,,0.16,,,,,,N.R.,751,8779.0,0.13,0.11,221,105059.0,8228.0
4257,VA2009,0.438,0.06,0.06,0.36,0.04,21.0,200,0.07,,0.16,,,,,,N.R.,751,8779.0,0.13,0.11,221,105059.0,8228.0
4258,VA2010,0.582,N.C.,N.C.,0.35,N.C.,22.0,194,0.07,,0.18,,,,,,,700,8448.0,0.14,0.116,244,103002.0,7374.0
4259,VA2010,0.582,N.C.,N.C.,0.35,0.04,22.0,194,0.07,,0.18,,,,,,,700,8448.0,0.14,0.116,244,103002.0,7374.0
4260,VA2010,0.582,N.C.,0.06,0.35,N.C.,22.0,194,0.07,,0.18,,,,,,,700,8448.0,0.14,0.116,244,103002.0,7374.0
4261,VA2010,0.582,N.C.,0.06,0.35,0.04,22.0,194,0.07,,0.18,,,,,,,700,8448.0,0.14,0.116,244,103002.0,7374.0
4262,VA2010,0.582,0.06,N.C.,0.35,N.C.,22.0,194,0.07,,0.18,,,,,,,700,8448.0,0.14,0.116,244,103002.0,7374.0
4263,VA2010,0.582,0.06,N.C.,0.35,0.04,22.0,194,0.07,,0.18,,,,,,,700,8448.0,0.14,0.116,244,103002.0,7374.0
4264,VA2010,0.582,0.06,0.06,0.35,N.C.,22.0,194,0.07,,0.18,,,,,,,700,8448.0,0.14,0.116,244,103002.0,7374.0
4265,VA2010,0.582,0.06,0.06,0.35,0.04,22.0,194,0.07,,0.18,,,,,,,700,8448.0,0.14,0.116,244,103002.0,7374.0
4266,VA2011,0.711,N.A.,N.A.,0.35,N.C.,25.0,240,0.06,,,0.17,0.79,0.79,0.09,0.2,0.26,699,8184.0,,0.112,250,102652.0,6524.0
4267,VA2012,0.711,N.A.,N.A.,0.35,N.A.,24.0,235,0.06,,,,,,,,,657,8375.0,,0.113,232,103013.0,6076.0
4268,VA2013,0.726,0.08,0.08,0.35,0.05,21.0,205,0.06,,,,,,,,0.26,634,8182.0,,0.11,214,102147.0,5300.0
4269,VA2014,0.793,0.08,0.08,0.34,0.04,22.0,215,0.06,,0.16,,,,,,,595,8130.0,0.13,0.11,214,103300.0,4859.0
4270,VA2015,0.675,0.07,0.07,0.34,0.04,24.0,226,0.05,,0.13,,,,,,0.27,612,8111.0,0.1,0.11,250,103303.0,4508.0
4271,VA2016,0.739,0.06,0.06,0.34,0.04,24.0,217,0.05,0.1,0.12,0.22,0.81,0.06,0.06,0.19,,595,8263.0,0.1,0.11,251,102460.0,4114.0
4272,VA2016,0.739,0.06,0.06,0.34,0.04,24.0,217,0.05,0.1,0.12,0.21,0.81,0.06,0.06,0.19,,595,8263.0,0.1,0.11,251,102460.0,4114.0
4273,VA2017,0.81,0.06,0.06,0.35,0.05,23.0,212,0.05,0.11,0.13,0.23,0.8,0.82,0.07,0.21,0.3,592,8393.0,0.1,0.11,251,100391.0,3987.0
4274,VA2018,0.78,0.05,0.05,0.35,0.05,24.0,216,0.05,0.12,0.12,0.22,0.79,0.82,0.08,0.2,,558,8175.0,0.1,0.11,257,99843.0,3803.0
4275,VA2019,0.791,0.05,0.05,0.35,0.05,23.0,200,0.05,0.11,0.11,0.2,0.76,0.81,0.06,0.18,0.32,570,8132.0,0.08,0.12,248,97429.0,3625.0
4276,VA2020,0.768,0.05,0.05,0.36,0.05,25.0,224,,0.12,,0.23,0.74,0.79,0.05,0.19,,544,7824.0,,0.11,279,94749.0,3488.0
4277,VA2021,0.809,0.04,0.04,0.35,0.05,27.0,231,0.04,0.15,0.1,0.24,0.77,0.78,0.06,0.2,0.38,566,7979.0,0.08,0.12,324,95825.0,3198.0
4278,VA2022,0.75,0.03,0.03,0.35,0.06,30.0,254,0.04,0.15,0.1,0.25,0.78,0.82,0.06,0.22,,586,8064.0,0.07,0.11,347,95630.0,3045.0
4279,VA2023,0.716,0.03,0.03,0.35,0.06,28.0,242,0.05,,,,,,,,0.33,534,7812.0,0.08,0.12,320,92649.0,3037.0
4280,VA2024,,,,,,,,0.05,,,,,,,,,,,,,,,
4281,VT1990,,,,0.201,,,29,,,,,,,,,,53,436.0,,0.071,32,8273.0,702.0
4282,VT1991,,,,0.227,,,24,,,,,,,,,,46,451.0,,0.081,29,7965.0,739.0
4283,VT1992,,,,0.234,,,28,,,,,,,,,,56,431.0,,0.08,27,7737.0,649.0
4284,VT1993,,,,0.242,,,38,,,,,,,,,,50,424.0,,0.078,26,7457.0,641.0
4285,VT1994,,,,0.253,,,24,,,,,,,,,,55,439.0,,0.083,21,7377.0,617.0
4286,VT1995,,,,0.249,,,28,,,,,,,,,,41,365.0,,0.082,31,6783.0,553.0
4287,VT1996,,,,0.264,,,26,,,,,,,,,,48,417.0,,0.085,25,6767.0,601.0
4288,VT1997,,,,0.261,,,26,,,,,,,,,,40,413.0,,0.076,15,6607.0,551.0
4289,VT1998,,,,0.28,,,20,,,,,,,,,,46,428.0,,0.094,40,6582.0,514.0
4290,VT1999,,,,0.289,,,21,,,,,,,,,,38,371.0,,0.085,26,6567.0,549.0
4291,VT2000,,,,0.281,,,15,,,,,,,,,,39,395.0,,0.082,30,6500.0,521.0
4292,VT2001,,,,0.31,,,21,,,,,,,,0.16,,35,377.0,,0.082,26,6366.0,524.0
4293,VT2002,0.577,,,0.319,,,16,,,,,,,,,,28,409.0,,0.09,27,6387.0,533.0
4294,VT2003,0.653,N.C.,N.C.,0.3,N.C.,,17,,,,,,0.79,0.07,,,33,460.0,,0.095,24,6589.0,419.0
4295,VT2003,0.653,N.C.,N.C.,0.3,0.016,,17,,,,,,0.79,0.07,,,33,460.0,,0.095,24,6589.0,419.0
4296,VT2003,0.653,N.C.,0.183,0.3,N.C.,,17,,,,,,0.79,0.07,,,33,460.0,,0.095,24,6589.0,419.0
4297,VT2003,0.653,N.C.,0.183,0.3,0.016,,17,,,,,,0.79,0.07,,,33,460.0,,0.095,24,6589.0,419.0
4298,VT2003,0.653,0.183,N.C.,0.3,N.C.,,17,,,,,,0.79,0.07,,,33,460.0,,0.095,24,6589.0,419.0
4299,VT2003,0.653,0.183,N.C.,0.3,0.016,,17,,,,,,0.79,0.07,,,33,460.0,,0.095,24,6589.0,419.0
4300,VT2003,0.653,0.183,0.183,0.3,N.C.,,17,,,,,,0.79,0.07,,,33,460.0,,0.095,24,6589.0,419.0
4301,VT2003,0.653,0.183,0.183,0.3,0.016,,17,,,,,,0.79,0.07,,,33,460.0,,0.095,24,6589.0,419.0
4302,VT2004,0.666,N.C.,N.C.,0.323,N.C.,,12,,,,,,,,,,30,423.0,,0.083,23,6599.0,463.0
4303,VT2004,0.666,N.C.,N.C.,0.323,0.015,,12,,,,,,,,,,30,423.0,,0.083,23,6599.0,463.0
4304,VT2004,0.666,N.C.,0.194,0.323,N.C.,,12,,,,,,,,,,30,423.0,,0.083,23,6599.0,463.0
4305,VT2004,0.666,N.C.,0.194,0.323,0.015,,12,,,,,,,,,,30,423.0,,0.083,23,6599.0,463.0
4306,VT2004,0.666,0.194,N.C.,0.323,N.C.,,12,,,,,,,,,,30,423.0,,0.083,23,6599.0,463.0
4307,VT2004,0.666,0.194,N.C.,0.323,0.015,,12,,,,,,,,,,30,423.0,,0.083,23,6599.0,463.0
4308,VT2004,0.666,0.194,0.194,0.323,N.C.,,12,,,,,,,,,,30,423.0,,0.083,23,6599.0,463.0
4309,VT2004,0.666,0.194,0.194,0.323,0.015,,12,,,,,,,,,,30,423.0,,0.083,23,6599.0,463.0
4310,VT2005,0.629,N.A.,N.A.,0.323,N.A.,37.0,26,,,,,,,,0.15,,42,401.0,,0.089,31,6295.0,432.0
4311,VT2005,0.629,N.A.,N.A.,0.323,N.A.,37.0,26,,,,,,,,0.15,,42,401.0,,0.089,31,6295.0,432.0
4312,VT2005,0.629,N.A.,N.A.,0.323,N.A.,37.0,26,,,,,,,,0.15,,42,401.0,,0.089,31,6295.0,432.0
4313,VT2005,0.629,N.A.,N.A.,0.323,N.A.,37.0,26,,,,,,,,0.15,,42,401.0,,0.089,31,6295.0,432.0
4314,VT2005,0.629,N.A.,N.A.,0.323,N.A.,37.0,26,,,,,,,,0.15,,42,401.0,,0.089,31,6295.0,432.0
4315,VT2005,0.629,N.A.,N.A.,0.323,N.A.,37.0,26,,,,,,,,0.15,,42,401.0,,0.089,31,6295.0,432.0
4316,VT2005,0.629,N.A.,N.A.,0.323,N.A.,37.0,26,,,,,,,,0.15,,42,401.0,,0.089,31,6295.0,432.0
4317,VT2005,0.629,N.A.,N.A.,0.323,N.A.,37.0,26,,,,,,,,0.15,,42,401.0,,0.089,31,6295.0,432.0
4318,VT2006,0.754,0.174,0.174,0.345,0.026,28.0,18,,,,,,,,,,36,447.0,,0.096,25,6511.0,468.0
4319,VT2006,0.754,0.174,0.174,0.345,N.C.,28.0,18,,,,,,,,,,36,447.0,,0.096,25,6511.0,468.0
4320,VT2006,0.754,0.174,N.C.,0.345,0.026,28.0,18,,,,,,,,,,36,447.0,,0.096,25,6511.0,468.0
4321,VT2006,0.754,0.174,N.C.,0.345,N.C.,28.0,18,,,,,,,,,,36,447.0,,0.096,25,6511.0,468.0
4322,VT2006,0.754,N.C.,0.174,0.345,0.026,28.0,18,,,,,,,,,,36,447.0,,0.096,25,6511.0,468.0
4323,VT2006,0.754,N.C.,0.174,0.345,N.C.,28.0,18,,,,,,,,,,36,447.0,,0.096,25,6511.0,468.0
4324,VT2006,0.754,N.C.,N.C.,0.345,0.026,28.0,18,,,,,,,,,,36,447.0,,0.096,25,6511.0,468.0
4325,VT2006,0.754,N.C.,N.C.,0.345,N.C.,28.0,18,,,,,,,,,,36,447.0,,0.096,25,6511.0,468.0
4326,VT2007,0.673,0.189,0.189,0.366,0.025,19.0,12,,,,0.2,0.86,0.81,0.1,0.23,,33,402.0,,0.091,16,6513.0,492.0
4327,VT2007,0.673,0.189,0.189,0.366,N.C.,19.0,12,,,,0.2,0.86,0.81,0.1,0.23,,33,402.0,,0.091,16,6513.0,492.0
4328,VT2007,0.673,0.189,N.C.,0.366,0.025,19.0,12,,,,0.2,0.86,0.81,0.1,0.23,,33,402.0,,0.091,16,6513.0,492.0
4329,VT2007,0.673,0.189,N.C.,0.366,N.C.,19.0,12,,,,0.2,0.86,0.81,0.1,0.23,,33,402.0,,0.091,16,6513.0,492.0
4330,VT2007,0.673,N.C.,0.189,0.366,0.025,19.0,12,,,,0.2,0.86,0.81,0.1,0.23,,33,402.0,,0.091,16,6513.0,492.0
4331,VT2007,0.673,N.C.,0.189,0.366,N.C.,19.0,12,,,,0.2,0.86,0.81,0.1,0.23,,33,402.0,,0.091,16,6513.0,492.0
4332,VT2007,0.673,N.C.,N.C.,0.366,0.025,19.0,12,,,,0.2,0.86,0.81,0.1,0.23,,33,402.0,,0.091,16,6513.0,492.0
4333,VT2007,0.673,N.C.,N.C.,0.366,N.C.,19.0,12,,,,0.2,0.86,0.81,0.1,0.23,,33,402.0,,0.091,16,6513.0,492.0
4334,VT2008,0.645,0.202,0.202,0.388,0.028,28.0,14,0.04,,,,,,,,,29,443.0,,0.095,28,6339.0,472.0
4335,VT2008,0.645,0.202,0.202,0.388,N.C.,28.0,14,0.04,,,,,,,,,29,443.0,,0.095,28,6339.0,472.0
4336,VT2008,0.645,0.202,N.C.,0.388,0.028,28.0,14,0.04,,,,,,,,,29,443.0,,0.095,28,6339.0,472.0
4337,VT2008,0.645,0.202,N.C.,0.388,N.C.,28.0,14,0.04,,,,,,,,,29,443.0,,0.095,28,6339.0,472.0
4338,VT2008,0.645,N.C.,0.202,0.388,0.028,28.0,14,0.04,,,,,,,,,29,443.0,,0.095,28,6339.0,472.0
4339,VT2008,0.645,N.C.,0.202,0.388,N.C.,28.0,14,0.04,,,,,,,,,29,443.0,,0.095,28,6339.0,472.0
